f=1 ed=0xFF ec=0xFF 57=0xFF 26=0xFF ptr(4D)=0xFFFF
f=2436 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1C8
f=2441 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1C9
f=2446 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1CC
f=2451 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1CD
f=2456 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1CE
f=2461 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1CF
f=2466 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1D0
f=2471 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1D1
f=2476 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1D2
f=2481 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1D3
f=2486 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1D4
f=2490 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1D5
f=2530 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1D6
f=2535 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1D7
f=2540 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1D8
f=2545 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1D9
f=2550 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1DA
f=2555 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1DB
f=2560 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1DC
f=2565 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1DD
f=2570 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1DE
f=2575 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1DF
f=2580 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1E0
f=2585 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1E1
f=2590 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1E2
f=2595 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1E3
f=2600 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1E4
f=2604 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1E5
f=2609 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1E6
f=2614 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1E7
f=2619 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1E8
f=2624 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1E9
f=2629 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1EA
f=2634 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1EB
f=2639 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1EC
f=2644 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1ED
f=2649 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1EE
f=2654 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1EF
f=2659 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1F0
f=2664 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1F1
f=2669 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1F2
f=2674 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1F3
f=2679 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1F4
f=2683 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1F5
f=2688 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1F6
f=2693 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1F7
f=2698 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1F8
f=2703 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1F9
f=2708 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1FA
f=2713 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1FB
f=2718 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1FC
f=2723 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1FD
f=2728 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1FE
f=2733 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA1FF
f=2738 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA200
f=2742 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA201
f=2802 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA202
f=2817 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA203
f=2821 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA207
f=2826 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA20E
f=2843 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA212
f=2844 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA213
f=2845 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA214
f=2846 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA215
f=2847 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA216
f=2848 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA217
f=2849 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA218
f=2850 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA219
f=2851 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA21A
f=2852 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA21B
f=2853 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA21C
f=2854 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA21D
f=2855 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA21E
f=2859 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA21F
f=2860 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA220
f=2861 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA221
f=2862 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA222
f=2863 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA223
f=2864 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA224
f=2865 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA225
f=2866 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA226
f=2867 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA227
f=2868 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA228
f=2869 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA229
f=2873 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA22A
f=2874 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA22B
f=2875 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA22C
f=2876 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA22D
f=2877 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA22E
f=2878 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA22F
f=2879 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA230
f=2880 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA231
f=2881 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA232
f=2882 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA233
f=2883 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA234
f=2884 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA235
f=2885 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA236
f=2886 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA237
f=2890 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA238
f=2906 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA23A
f=3026 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA23B
f=3041 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA23C
f=3045 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA252
f=3046 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA25A
f=3050 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA268
f=3051 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA26E
f=3055 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA27B
f=3056 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA27D
f=3060 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA28B
f=3061 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA293
f=3065 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA294
f=3082 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA295
f=3102 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA296
f=3342 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA297
f=3582 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA298
f=3598 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA29A
f=3605 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA29B
f=4096 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA29D
f=4336 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA022
f=4338 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA027
f=4355 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA028
f=4595 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA029
f=4610 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA02C
f=4670 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA031
f=4706 ed=0xB8 ec=0x38 57=0x0 26=0x0 ptr(4D)=0xA038
f=4707 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA040
f=4712 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA041
f=4717 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA042
f=4722 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA043
f=4727 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA044
f=4732 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA045
f=4792 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA046
f=4797 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA047
f=4802 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA048
f=4807 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA049
f=4812 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA04A
f=4817 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA04B
f=4822 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA04C
f=4827 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA04D
f=4832 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA04E
f=4837 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA04F
f=4842 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA050
f=4847 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA051
f=4852 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA052
f=4856 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA053
f=4861 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA054
f=4866 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA055
f=4871 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA056
f=4876 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA057
f=4881 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA058
f=4886 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA059
f=4891 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA05A
f=4896 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA05B
f=4901 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA05C
f=4906 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA05D
f=4911 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA05E
f=4916 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA05F
f=4921 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA060
f=4926 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA061
f=4930 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA062
f=4935 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA063
f=4940 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA064
f=4945 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA065
f=4950 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA066
f=4955 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA067
f=4960 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA068
f=4965 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA069
f=4970 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA06A
f=4975 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA06B
f=4980 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA06C
f=4985 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA06D
f=4989 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA06E
f=4994 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA06F
f=4999 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA070
f=5004 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA071
f=5009 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA072
f=5014 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA073
f=5019 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA074
f=5024 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA075
f=5029 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA076
f=5034 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA077
f=5039 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA078
f=5044 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA079
f=5049 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA07A
f=5054 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA07B
f=5059 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA07C
f=5064 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA07D
f=5069 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA07E
f=5073 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA07F
f=5133 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA080
f=5148 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA081
f=5152 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA087
f=5157 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA08E
f=5174 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA092
f=5175 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA093
f=5176 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA094
f=5177 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA095
f=5178 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA096
f=5179 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA097
f=5180 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA098
f=5181 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA099
f=5182 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA09A
f=5183 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA09B
f=5184 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA09C
f=5185 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA09D
f=5189 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA09E
f=5190 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA09F
f=5191 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA0A0
f=5192 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA0A1
f=5193 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA0A2
f=5194 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA0A3
f=5195 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA0A4
f=5196 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA0A5
f=5197 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA0A6
f=5198 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA0A7
f=5202 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA0A8
f=5203 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA0A9
f=5204 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA0AA
f=5205 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA0AB
f=5206 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA0AC
f=5207 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA0AD
f=5208 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA0AE
f=5209 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA0AF
f=5210 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA0B0
f=5211 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA0B1
f=5212 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA0B2
f=5213 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA0B3
f=5214 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA0B4
f=5218 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA0B5
f=5234 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA0B7
f=5354 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA0B8
f=5369 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA0B9
f=5373 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA0BA
f=5391 ed=0xB8 ec=0x2A 57=0x0 26=0x0 ptr(4D)=0xA0C0
f=5392 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0C6
f=5412 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0C9
f=5432 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0CC
f=5452 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0CF
f=5463 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0D5
f=5468 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0D6
f=5473 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0D7
f=5478 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0D8
f=5483 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0D9
f=5488 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0DC
f=5493 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0DD
f=5497 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0DE
f=5502 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0DF
f=5507 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0E0
f=5512 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0E1
f=5517 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0E2
f=5522 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0E3
f=5527 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0E4
f=5532 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0E5
f=5537 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0E6
f=5542 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0E7
f=5547 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0E8
f=5552 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0E9
f=5557 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0EA
f=5562 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0EB
f=5567 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0EC
f=5571 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0ED
f=5611 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0EE
f=5616 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0EF
f=5621 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0F0
f=5626 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0F1
f=5631 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0F2
f=5636 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0F3
f=5641 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0F4
f=5646 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0F5
f=5651 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0F6
f=5656 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0F7
f=5661 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0F8
f=5666 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0F9
f=5671 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0FA
f=5676 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0FB
f=5681 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0FC
f=5685 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0FD
f=5690 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0FE
f=5695 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA0FF
f=5700 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA100
f=5705 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA101
f=5710 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA102
f=5715 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA103
f=5720 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA104
f=5725 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA105
f=5730 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA106
f=5735 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA107
f=5740 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA108
f=5744 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA109
f=5804 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA10C
f=5819 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA10D
f=5823 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA111
f=5828 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA118
f=5845 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA11C
f=5847 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA11D
f=5849 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA11E
f=5851 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA11F
f=5853 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA120
f=5855 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA121
f=5857 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA122
f=5859 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA123
f=5861 ed=0xBA ec=0x96 57=0x0 26=0x0 ptr(4D)=0xA124
